Rank,Institution,2006,Unnamed: 3,2007,Unnamed: 5,2008,Unnamed: 7,2009,Unnamed: 9,2010,Unnamed: 11,2011,Unnamed: 13,2012,Unnamed: 15,2013,Unnamed: 17,2014,Unnamed: 19,2015,Unnamed: 21
503.0,Sul Ross State U.,2676,,3056,,2549,,2698,,3039,,3183,,2375,,2159,,2528,,2204,
504.0,Wiley C.,ne,,ne,,286,,375,,575,,2098,,2831,,3010,,2220,,2176,
505.0,Commonwealth Medical C.,ne,,ne,,ne,,ne,,ne,,ne,,2777,,2647,,2384,,2171,
506.0,Franklin W. Olin C. of Engineering,ne,,ne,,ne,,ne,,ne,,1016,,1777,,1157,,1561,,2136,
507.0,Austin Peay State U.,ne,,ne,,ne,,ne,,ne,,2180,,2124,,2067,,2002,,2113,
508.0,Saint Joseph's U.,7379,,6801,,5217,,2782,,2918,,3073,,2955,,2921,,1988,,2093,
509.0,"U. Illinois, Springfield",1923,,2328,,2450,,2030,,2096,,2002,,2370,,2276,,1916,,2070,
510.0,Oregon Institute of Technology,4390,,4508,,4617,,ne,,ne,,258,,ne,,ne,,ne,,2056,
511.0,U. of the District of Columbia,5065,,5165,,5629,,3958,,5012,,4422,,4030,,3073,,2361,,2043,
512.0,Northern Kentucky U.,2027,,1843,,1791,,1878,,2316,,2397,,2201,,1810,,2052,,2026,
513.0,Pacific U.,763,,793,,818,,1267,,1849,,1129,,2110,,2535,,2122,,2016,
514.0,Willamette U.,647,,697,,869,,1465,,2059,,1940,,2652,,1960,,1698,,2007,
515.0,Mercyhurst U.,1699,,1559,,1840,,1975,,2040,,1206,,1539,,1414,,1914,,1987,
516.0,Norwich U.,ne,,ne,,ne,,ne,,ne,,1583,,1498,,1825,,1857,,1985,
517.0,"California State U., Channel Islands",ne,,ne,,ne,,ne,,ne,,524,,ne,,1236,,3862,,1949,
518.0,Oberlin C.,810,,773,,726,,869,,1985,,1710,,1856,,1670,,1819,,1932,
519.0,Furman U.,1433,,1042,,1367,,1885,,2311,,2184,,2049,,2199,,1600,,1928,
520.0,Connecticut C.,1146,,1097,,867,,1844,,1532,,1801,,1740,,1842,,1966,,1900,
521.0,U. Detroit Mercy,588,,480,i,ne,,1498,,1148,,1462,,970,,ne,,1320,,1882,
522.0,Grambling State U.,711,,428,,822,,818,i,993,,2135,,2179,,1695,,1469,,1863,
523.0,Coastal Carolina U.,1417,,1231,,2160,,1575,,2404,,2162,,2412,,2516,,2166,,1862,
524.0,Morehead State U.,1369,,1768,,2822,,1789,,2145,,2018,,2174,,2631,,1892,,1838,
525.0,"California State U., Chico",2208,i,1796,i,1384,,1931,,2881,,2684,,2492,,2868,,2384,,1837,
526.0,U. New Haven,ne,,394,,ne,,ne,,ne,,2009,,2723,,1400,,1616,i,1832,
527.0,Niagara U.,ne,,ne,,ne,,731,,1090,,1656,,2475,,2193,,1946,,1828,
528.0,Savannah State U.,2342,,2301,,1902,,1651,,1874,,2700,,1996,,2613,,2210,,1801,
529.0,"CUNY, system office",ne,,ne,,ne,,ne,,ne,,ne,,1817,,1210,,1088,,1782,
530.0,Skidmore C.,772,,726,,782,,1411,,2850,,2113,,1885,,1903,,1811,,1772,
531.0,Eastern Michigan U.,6908,,5547,,6100,,8118,,14133,,11643,,12437,,3128,,1428,,1761,
532.0,Colby C.,1635,,1294,,1369,,1695,,1782,,1772,,1996,,1822,,1673,,1748,
533.0,Rider U.,1287,,1330,,1410,,1550,,1671,,1672,,1890,,1648,,1793,,1726,
534.0,"U. Texas, Permian Basin",ne,,1646,,3043,,1442,,1417,,1232,,1707,,1146,,1532,,1725,
535.0,Keck Graduate Institute,ne,,ne,,ne,,ne,,ne,,2313,,1920,,2357,,2132,,1722,
536.0,Wheeling Jesuit U.,6304,i,7328,,9390,,11551,,9398,,9825,,7225,,4186,,3253,,1721,
537.0,"Trinity C., Hartford",613,,972,,709,,958,,1875,,1934,,2102,,1786,,2131,,1717,
538.0,U. Hartford,1633,,3457,,7183,,7120,,1137,,2419,,2007,,1807,,1606,,1701,
539.0,"Palmer C. of Chiropractic, Davenport",ne,,ne,,3340,,3415,,4693,,4861,,4507,,3774,,2736,i,1698,
540.0,Lafayette C.,1799,,1551,,2002,,1898,,2089,,2426,,1864,,1947,,1915,,1693,
541.0,Eastern Kentucky U.,4307,,6580,,5370,,2324,,3531,,3782,,3404,,2845,,2221,,1681,
542.0,Valparaiso U.,699,,763,,866,,780,,791,,1390,,2111,,1088,,1415,,1678,
543.0,McNeese State U.,441,,462,,1158,,1215,,1077,,1561,,1330,,1426,,1691,,1672,
543.0,"U. Louisiana, Monroe",5636,,5795,,18061,,6130,,2884,,2812,,2469,,2781,,2267,,1672,
545.0,Santa Clara U.,3700,i,3814,i,3986,,4066,,3816,,2407,,3329,,2376,,2883,,1659,
546.0,"Oklahoma State U., Center for Health Sciences",,,,,,,,,4398,,2815,,2122,,2137,,1805,,1625,
547.0,Siena C.,630,i,585,i,589,,1140,,1061,,1714,,1662,,1995,,1945,,1623,
548.0,"Indiana U., South Bend",,,,,,,,,1070,,1099,,1219,,1410,,1565,,1619,
549.0,Middlebury C.,1767,i,3501,,1789,,1852,,2292,,2408,,3031,,2179,,1450,,1599,
550.0,"U. South Florida, Sarasota-Manatee",,,,,,,,,732,,914,,ne,,ne,,1026,,1595,
551.0,Nicholls State U.,1758,,1233,,1172,,1864,,2590,,3321,,2794,,1706,,1802,,1591,
552.0,"U. Alaska, Southeast",808,,1406,,2444,,1861,,1759,,1274,,1382,,1559,,1512,,1588,
553.0,"Union C., Schenectady",1992,,2086,,2557,,1865,,1984,,1615,,1516,,2402,,1924,,1560,
554.0,Occidental C.,1449,,1652,,2110,,2625,,2289,,1809,,1592,,1634,,2177,,1544,
555.0,California Maritime Academy,ne,,ne,,ne,,ne,,ne,,3005,,2793,,2480,,1011,,1542,
556.0,Indiana State U.,2402,,1837,,1898,,1513,,1541,,1980,,1857,,1238,,1436,,1541,
557.0,U. Houston-Clear Lake,1234,,1249,,1023,,1244,,1279,,1746,,1769,,1542,,1716,,1535,
558.0,Saint Michael's C.,ne,,ne,,ne,,673,,644,,734,,ne,,1620,,1541,,1532,
559.0,Spelman C.,3191,,3847,,2219,,3164,,3181,,2273,,2148,,1602,,1595,,1524,
560.0,"U. Puerto Rico, Cayey",ne,,861,,1224,,1735,,927,,1474,,1916,,1726,,1795,,1521,
561.0,Central State U.,2320,,2320,,2553,,3308,,3233,,3821,,3591,,2771,,2025,,1508,
562.0,Bradley U.,1913,,1880,,1792,,1652,,1151,,1910,,2392,,2860,,1514,,1499,
563.0,Bowie State U.,1951,,1960,,ne,,ne,,ne,,1910,,1739,,1422,,1761,,1497,
564.0,"U. Nebraska, Kearney",1198,,1824,,1277,,1515,,1655,,2199,,1715,,1761,,1504,,1496,
565.0,Dickinson C.,1688,,2920,,2204,,2364,,2109,,2050,,2167,,1570,,1612,,1492,
566.0,Maine Maritime Academy,ne,,ne,,ne,,ne,,ne,,341,i,ne,,ne,,ne,,1483,
567.0,Marshall B. Ketchum U.,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,1030,,1468,
568.0,Stockton U.,ne,,ne,,ne,,ne,,ne,,1455,,927,,ne,,1374,,1452,
569.0,U. Tampa,ne,,ne,,ne,,ne,,ne,,ne,,ne,,1197,,2835,,1449,
570.0,Bastyr U.,ne,,ne,,ne,,1485,,1572,,2121,,2844,,2728,,3857,,1409,
571.0,Shaw U.,3735,,3632,,4049,,3837,,3016,i,2193,,1947,i,ne,,1455,,1404,i
572.0,Benedict C.,1498,,1778,,1549,,1337,,1533,,3009,,2754,,2664,,2479,,1373,
573.0,"Saint John's U., Collegeville",ne,,ne,,1057,,616,,640,,891,,ne,,1444,,1623,,1372,
574.0,"SUNY, C. Brockport",839,,1025,,706,,651,,831,,1248,,1487,,1321,,1192,,1367,
575.0,Albany State U.,1455,,1331,,2441,,1206,,740,,1416,,2225,,1658,,1549,,1356,
576.0,St. Olaf C.,859,,1060,,1321,,1067,,1574,,1130,,1518,,1242,,1353,,1346,
577.0,American Samoa Community C.,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,1337,
578.0,Providence C.,733,,795,,797,,852,,917,,758,,ne,,983,,ne,,1329,
579.0,U. Wisconsin-Green Bay,1604,,1227,,1111,,1047,,1219,,1239,i,1259,i,1279,i,1299,i,1320,
580.0,"SUNY, Geneseo",1181,,1833,,2394,,2293,,1373,,2677,,2132,,1201,,1084,,1314,
581.0,Suffolk U.,ne,,ne,,ne,,ne,,ne,,1624,,1303,,1551,,1534,,1305,
582.0,Emerson C.,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,1291,
583.0,Macalester C.,3145,,3178,,3250,,3403,,4389,,4653,,1721,,1457,,1455,,1286,
584.0,C. Wooster,966,,1047,,707,,938,,988,,1225,,966,,ne,,1321,,1275,i
585.0,Central Connecticut State U.,687,,663,,479,,305,,776,,1451,,1506,,1574,,1185,,1259,
586.0,Salus U.,1642,,1587,,1851,,1380,,1359,,1493,,1337,,1368,,1190,,1257,
587.0,Claflin U.,930,,1261,i,1592,,3328,,3252,,5439,,5255,,2661,,1818,,1255,
588.0,Alaska Pacific U.,ne,,ne,,309,,414,,434,,518,,ne,,ne,,ne,,1246,
589.0,Hawaii Pacific U.,ne,,ne,,ne,,ne,,ne,,1436,,1390,,1043,,1524,,1241,
590.0,"U. Minnesota, Morris",,,,,,,,,672,,899,,ne,,1534,,1338,,1223,
591.0,Saginaw Valley State U.,706,,904,,623,,823,,873,,1249,,1094,,939,,ne,,1220,
592.0,Christopher Newport U.,789,,709,,845,,1045,,1110,,1669,,1327,,1187,,1508,,1208,
593.0,Augsburg C.,1103,,1208,,792,,ne,,ne,,1179,,1144,,915,,ne,,1193,
594.0,Salish Kootenai C.,ne,,ne,,446,,626,,880,,1153,,1415,,1612,,1399,i,1186,
595.0,C. of Saint Benedict,ne,,ne,,ne,,ne,,ne,,867,,ne,,1347,,1451,,1179,
596.0,U. del Este,432,,407,,416,,709,,1372,,1358,,1480,,1558,,1374,,1174,
597.0,Lake Superior State U.,ne,,ne,,ne,,ne,,ne,,752,,ne,,ne,,ne,,1170,
598.0,La Sierra U.,ne,,ne,,ne,,ne,,ne,,732,,ne,,ne,,1057,,1165,
599.0,Sonoma State U.,719,,423,,652,,587,,858,,825,,ne,,1938,,1714,,1163,
600.0,"U. South Carolina, Aiken",,,,,,,,,337,,750,,ne,,1309,,1133,,1154,
601.0,Dakota State U.,ne,,ne,,ne,,ne,,ne,,1015,,5709,,1574,,1446,,1152,
602.0,Eastern Connecticut State U.,ne,,ne,,ne,,ne,,ne,,216,,ne,,ne,,1459,,1149,
603.0,Gonzaga U.,ne,,ne,,844,,705,,1249,,1819,,1765,,1212,,1107,,1145,
603.0,Western Carolina U.,3253,,3173,,3996,,3094,,2376,,1451,,1811,,1028,,1048,,1145,
605.0,"SUNY, C. Plattsburgh",5666,,2877,,495,,1470,,1664,,1098,,913,,ne,,1008,,1135,
606.0,Sewanee: U. of the South,252,,229,,ne,,ne,,ne,,1017,,927,,ne,,1218,,1115,
607.0,Heidelberg U.,ne,,ne,,ne,,ne,,ne,,1219,i,ne,,1129,,1539,,1109,
608.0,"Purdue U., North Central",,,,,,,,,1349,,1436,,1518,,1526,,1173,,1103,
609.0,"SUNY, Farmingdale State C.",ne,,ne,,ne,,ne,,253,,1144,,1629,,3213,,1564,,1102,
610.0,Seattle Pacific U.,ne,,150,i,ne,,949,,684,,1633,,1481,,1490,,1125,,1101,
611.0,"California State U., Stanislaus",ne,,ne,,ne,,ne,,ne,,1487,,1881,,1342,,1136,,1080,
612.0,La Salle U.,843,,3208,,3824,,2851,,1298,,1460,,1156,,1139,,1039,,1079,
613.0,New England C. of Optometry,1711,,1356,,1604,,1596,,1457,,1751,,2237,,2172,,1234,,1077,
613.0,U. Western States,ne,,ne,,907,,810,,996,,858,,ne,,1238,,1383,,1077,
615.0,Kean U.,ne,,ne,,ne,,ne,,ne,,1497,,2029,,761,,ne,,1064,
616.0,U. Houston system administration,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,1027,
617.0,Rhode Island School of Design,ne,,ne,,ne,,ne,,ne,,551,,ne,,ne,,ne,,1013,
618.0,Ithaca C.,1689,,1503,,1504,,1120,,1077,,1025,,1132,,1245,,1248,,972,
619.0,"CUNY, Medgar Evers C.",725,,555,,326,,365,,658,,2065,,1635,,1241,,1083,,970,
619.0,U. Wisconsin-Platteville,605,,540,,511,,685,,681,,715,i,ne,,ne,,1000,i,970,i
621.0,Quinnipiac U.,ne,,ne,,ne,,ne,,ne,,ne,,1000,i,1022,i,ne,,967,i
622.0,Keene State C.,ne,,ne,,ne,,ne,,ne,,2290,,2338,i,2387,,2601,,966,
623.0,Hobart and William Smith Colleges,ne,,792,,1475,,1593,,1434,,1566,,1516,,2238,,1221,,946,
624.0,"U. South Carolina, Beaufort",,,,,,,,,462,,882,,ne,,ne,,ne,,892,
625.0,Western Illinois U.,7554,,7085,,4597,,3642,,1221,,1528,,4514,,1983,,1349,,860,
626.0,U. of the Incarnate Word,ne,,ne,,ne,,ne,,ne,,667,,ne,,ne,,ne,,848,
627.0,"U. Puerto Rico, Humacao",4449,,5225,,2135,,1967,,1971,i,1976,,1949,,1455,,1145,,784,
628.0,"Wheaton C., Wheaton",ne,,ne,,ne,,ne,,ne,,1187,,844,,ne,,1302,,783,
629.0,"Augustana C., Sioux Falls",892,,807,,843,,811,,912,,1578,,1160,,1045,,1106,,782,
630.0,Barry U.,ne,,ne,,697,,875,,897,,1350,,1449,,3041,,1677,,762,
631.0,"CUNY, York C.",1625,,2640,,2302,,ne,,ne,,2180,,1544,,999,,ne,,716,
632.0,U. of Mary Washington,ne,,ne,,ne,,ne,,ne,,1374,,907,,ne,,ne,,690,
633.0,East Central U.,ne,,ne,,ne,,ne,,ne,,1937,,937,,ne,,1010,,655,
634.0,U. West Georgia,1492,,1622,,1912,,1522,,1749,,2711,,2280,,2718,,2390,,646,
635.0,"CUNY, Advanced Science Research Center",na,,na,,na,,na,,na,,na,,na,,na,,na,,569,
636.0,U. Redlands,1178,,1341,,1519,,1726,,1317,,1432,,1381,,1304,,1206,,555,
637.0,Doane C.,ne,,ne,,ne,,ne,,ne,,1022,,678,,ne,,1033,,474,
638.0,Marist C.,545,i,ne,,1146,,1185,,671,,306,,ne,,ne,,ne,,448,
639.0,Washington and Lee U.,447,,330,,305,,857,,939,,455,,ne,,346,,ne,,432,
640.0,Florida Polytechnic U.,na,,na,,na,,na,,na,,na,,na,,na,,na,,212,
,All other surveyed institutionsb,5814576,,5963130,,6259964,,6711056,,528870,,835978,,717392,,657133,,21564,,0,
