Rank,Institution,All R&D expenditures,Unnamed: 3,Environmental sciences,Unnamed: 5,Life sciences,Unnamed: 7,Math and computer sciences,Unnamed: 9,Physical sciences,Unnamed: 11,Psychology,Unnamed: 13,Social sciences,Unnamed: 15,"Sciences, nec",Unnamed: 17,Engineering,Unnamed: 19,All non-S&E fields,Unnamed: 21,shift
380.0,Colorado C.,1112.0,,134.0,,98.0,,26.0,,196.0,,116.0,,144.0,,0.0,,0.0,,398.0,,0
381.0,"Pennsylvania State U., Harrisburg",1109.0,,1.0,,3.0,,21.0,,6.0,,2.0,,1034.0,,0.0,,42.0,,0.0,,0
381.0,Rowan U.,1109.0,,34.0,,878.0,,24.0,,10.0,,10.0,,0.0,,5.0,,56.0,,92.0,,0
383.0,Harvey Mudd C.,1106.0,,0.0,,81.0,,75.0,,93.0,,0.0,,0.0,,588.0,,203.0,,66.0,,0
384.0,U. Colorado Colorado Springs,1100.0,,39.0,,56.0,,95.0,,330.0,,217.0,,3.0,,92.0,,58.0,,210.0,,0
385.0,Connecticut C.,1070.0,,0.0,,526.0,,0.0,,406.0,,0.0,,138.0,,0.0,,0.0,,0.0,,0
386.0,Claremont Graduate U.,1066.0,i,0.0,i,875.0,i,6.0,i,0.0,i,17.0,i,58.0,i,0.0,i,0.0,i,110.0,i,0
387.0,"Pennsylvania State U., Behrend",1055.0,,28.0,,29.0,,48.0,,58.0,,25.0,,27.0,,0.0,,764.0,,76.0,,0
388.0,Texas A&M U.-Commerce,1042.0,,0.0,,86.0,,41.0,,215.0,,8.0,,0.0,,112.0,,0.0,,580.0,,0
389.0,Alfred U.,1026.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,1025.0,,0.0,,0
390.0,"CUNY, Baruch C.",1021.0,,27.0,,21.0,,13.0,,22.0,,46.0,,74.0,,0.0,,0.0,,818.0,,0
390.0,Kettering U.,1021.0,,0.0,,28.0,,24.0,,76.0,,0.0,,0.0,,0.0,,763.0,,130.0,,0
392.0,U. of the Sciences Philadelphia,1014.0,,0.0,,663.0,,0.0,,236.0,,0.0,,2.0,,0.0,,0.0,,113.0,,0
393.0,"Arkansas State U., Jonesboro",1007.0,,43.0,,660.0,,64.0,,128.0,,17.0,,0.0,,0.0,,73.0,,22.0,,0
394.0,La Salle U.,997.0,,0.0,,0.0,,102.0,,95.0,,93.0,,61.0,,62.0,,0.0,,584.0,,0
394.0,U. Northern Iowa,997.0,,185.0,,169.0,,20.0,,127.0,,3.0,,297.0,,15.0,,0.0,,181.0,,0
396.0,"Toyota Technological Institute, Chicago",972.0,,0.0,,0.0,,972.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
397.0,"U. Illinois, Springfield",963.0,,0.0,,24.0,,0.0,,0.0,,5.0,,904.0,,0.0,,0.0,,30.0,,0
398.0,Franklin W. Olin C. of Engineering,939.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,939.0,,0.0,,0
399.0,New Mexico Institute of Mining and Technology,926.0,,618.0,,0.0,,39.0,,0.0,,0.0,,269.0,,0.0,,0.0,,0.0,,0
399.0,Texas Southern U.,926.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,926.0,,0
401.0,"CUNY, C. Staten Island",921.0,,0.0,,149.0,,61.0,,64.0,,38.0,,0.0,,0.0,,31.0,,578.0,,0
401.0,"Oklahoma State U., Center for Health Sciences",921.0,,0.0,,921.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
403.0,"U. Nebraska, Kearney",916.0,,0.0,,173.0,,63.0,,393.0,,17.0,,38.0,,0.0,,0.0,,232.0,,0
404.0,U. Detroit Mercy,911.0,,0.0,,711.0,,115.0,,20.0,,7.0,,3.0,,0.0,,45.0,,10.0,,0
405.0,U. Central Arkansas,908.0,,0.0,,136.0,,143.0,,128.0,,62.0,,129.0,,0.0,,0.0,,310.0,,0
406.0,"California State Polytechnic U., Pomona",895.0,,59.0,,603.0,,0.0,,58.0,,0.0,,3.0,,0.0,,159.0,,13.0,,0
407.0,Rhode Island C.,886.0,,0.0,,177.0,,0.0,,0.0,,177.0,,0.0,,0.0,,0.0,,532.0,,0
408.0,"California State U., Channel Islands",885.0,,98.0,,98.0,,98.0,,147.0,,52.0,,98.0,,0.0,,0.0,,294.0,,0
409.0,Chapman U.,845.0,,9.0,,108.0,,4.0,,0.0,,34.0,,112.0,,0.0,,0.0,,578.0,,0
410.0,U. Wisconsin-Stevens Point,834.0,i,36.0,i,471.0,i,22.0,i,46.0,i,13.0,i,38.0,i,0.0,i,141.0,i,67.0,i,0
411.0,Smith C.,833.0,,46.0,,204.0,,38.0,,140.0,,48.0,,89.0,,0.0,,28.0,,240.0,,0
412.0,U. Richmond,828.0,,8.0,,175.0,,7.0,,120.0,,26.0,,194.0,,0.0,,0.0,,298.0,,0
413.0,Kennesaw State U.,822.0,,0.0,,28.0,,9.0,,38.0,,10.0,,0.0,,0.0,,0.0,,737.0,,0
414.0,"Indiana U., South Bend",820.0,,0.0,,38.0,,27.0,,28.0,,153.0,,13.0,,456.0,,0.0,,105.0,,0
415.0,"SUNY, C. of Optometry",810.0,,0.0,,810.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
416.0,La Sierra U.,806.0,,0.0,,79.0,,0.0,,109.0,,47.0,,0.0,,0.0,,0.0,,571.0,,0
417.0,Willamette U.,795.0,,89.0,,181.0,,24.0,,101.0,,18.0,,33.0,,0.0,,0.0,,349.0,,0
418.0,Xavier U. Louisiana,792.0,,0.0,,781.0,,0.0,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
419.0,Norwich U.,783.0,,68.0,,63.0,,49.0,,51.0,,49.0,,137.0,,0.0,,156.0,,210.0,,0
420.0,U. Wisconsin-La Crosse,770.0,,5.0,,234.0,,0.0,,43.0,,21.0,,41.0,,106.0,,0.0,,320.0,,0
421.0,U. Central del Caribe,766.0,,0.0,,766.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
422.0,Oregon Institute of Technology,752.0,,24.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,376.0,,349.0,,0
423.0,Stephen F. Austin State U.,750.0,,34.0,,293.0,,57.0,,30.0,,1.0,,150.0,,0.0,,1.0,,184.0,,0
423.0,Trinity U.,750.0,,17.0,,148.0,,62.0,,309.0,,23.0,,27.0,,0.0,,12.0,,152.0,,0
425.0,Sul Ross State U.,747.0,,4.0,,444.0,,0.0,,0.0,,0.0,,282.0,,0.0,,0.0,,17.0,,0
426.0,"California State U., Bakersfield",744.0,,66.0,,70.0,,94.0,,157.0,,8.0,,17.0,,0.0,,18.0,,314.0,,0
427.0,Marshall B. Ketchum U.,731.0,,0.0,,731.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
428.0,U. Metropolitana,727.0,,20.0,,1.0,,60.0,,462.0,,0.0,,0.0,,0.0,,59.0,,125.0,,0
429.0,"U. Minnesota, Morris",721.0,,22.0,,44.0,,40.0,,15.0,,3.0,,65.0,,0.0,,0.0,,532.0,,0
430.0,Charles R. Drew U. of Medicine and Science,720.0,,0.0,,720.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
431.0,"California State U., Monterey Bay",716.0,,335.0,,273.0,,57.0,,0.0,,0.0,,18.0,,0.0,,0.0,,33.0,,0
432.0,Albany C. of Pharmacy and Health Sciences,695.0,,0.0,,668.0,,11.0,,3.0,,0.0,,0.0,,0.0,,0.0,,13.0,,0
433.0,Saginaw Valley State U.,686.0,,6.0,,83.0,,4.0,,21.0,,30.0,,41.0,,0.0,,155.0,,346.0,,0
434.0,Haverford C.,674.0,,35.0,i,241.0,i,11.0,i,79.0,i,21.0,i,72.0,i,1.0,i,0.0,i,214.0,i,0
435.0,Nicholls State U.,670.0,,3.0,,70.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,595.0,,0
436.0,Hamilton C.,669.0,,9.0,,60.0,,15.0,,81.0,,86.0,,112.0,,0.0,,0.0,,306.0,,0
437.0,Suffolk U.,668.0,,0.0,,38.0,,38.0,,0.0,,16.0,,0.0,,0.0,,0.0,,576.0,,0
438.0,"CUNY, Lehman C.",666.0,,0.0,,0.0,,0.0,,0.0,,0.0,,172.0,,0.0,,0.0,,494.0,,0
439.0,"U. Washington, Bothell",661.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,661.0,,0
440.0,"St. John's U., Manhattan",647.0,,0.0,,84.0,,0.0,,486.0,,3.0,,8.0,,0.0,,0.0,,66.0,,0
441.0,"SUNY, Geneseo",646.0,,74.0,,57.0,,35.0,,194.0,,63.0,,99.0,,0.0,,0.0,,124.0,,0
442.0,U. del Este,644.0,,0.0,,382.0,,0.0,,0.0,,66.0,,195.0,,0.0,,0.0,,1.0,,0
443.0,"California State U., San Marcos",637.0,,0.0,,506.0,,1.0,,0.0,,1.0,,0.0,,0.0,,0.0,,129.0,,0
444.0,Appalachian State U.,632.0,,75.0,,298.0,,4.0,,67.0,,8.0,,18.0,,50.0,,0.0,,112.0,,0
445.0,Southeastern Louisiana U.,631.0,,31.0,,107.0,,0.0,,85.0,,10.0,,54.0,,0.0,,3.0,,341.0,,0
446.0,Niagara U.,627.0,,0.0,,52.0,,15.0,,72.0,,6.0,,107.0,,0.0,,0.0,,375.0,,0
447.0,"U. North Carolina, Charlotte",618.0,,14.0,,47.0,,12.0,,61.0,,0.0,,166.0,,0.0,,233.0,,85.0,,0
448.0,Sewanee: U. of the South,611.0,,152.0,,135.0,,4.0,,83.0,,18.0,,28.0,,0.0,,0.0,,191.0,,0
449.0,U. of the District of Columbia,609.0,,53.0,,556.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
450.0,Youngstown State U.,607.0,,52.0,,114.0,,4.0,,29.0,,105.0,,1.0,,0.0,,285.0,,17.0,,0
451.0,Seattle U.,606.0,,0.0,,118.0,,2.0,,34.0,,0.0,,0.0,,0.0,,203.0,,249.0,,0
452.0,"SUNY, Farmingdale State C.",594.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,594.0,,0
453.0,Northern Kentucky U.,586.0,,0.0,,228.0,,15.0,,140.0,,19.0,,17.0,,0.0,,0.0,,167.0,,0
454.0,Saint Joseph's U.,578.0,,0.0,,211.0,,6.0,,47.0,,29.0,,67.0,,0.0,,0.0,,218.0,,0
455.0,Mercyhurst U.,574.0,,5.0,,44.0,,0.0,,30.0,,0.0,,169.0,,3.0,,0.0,,323.0,,0
456.0,Texas Woman's U.,563.0,,0.0,,438.0,,3.0,,26.0,,18.0,,21.0,,12.0,,0.0,,45.0,,0
457.0,"U. Puerto Rico, Cayey",562.0,,37.0,,0.0,,0.0,,39.0,,0.0,,142.0,,344.0,,0.0,,0.0,,0
458.0,"SUNY, C. Brockport",560.0,,31.0,,428.0,,4.0,,37.0,,9.0,,13.0,,0.0,,0.0,,38.0,,0
459.0,U. Wisconsin-Oshkosh,556.0,i,24.0,i,314.0,i,14.0,i,30.0,i,8.0,i,25.0,i,0.0,i,95.0,i,46.0,i,0
460.0,Montclair State U.,552.0,,153.0,,56.0,,22.0,,189.0,,17.0,,6.0,,0.0,,0.0,,109.0,,0
461.0,Towson U.,551.0,,60.0,,139.0,,0.0,,65.0,,0.0,,0.0,,34.0,,0.0,,253.0,,0
462.0,Skidmore C.,543.0,,28.0,,146.0,,12.0,,136.0,,30.0,,39.0,,0.0,,0.0,,152.0,,0
463.0,Black Hills State U.,536.0,,0.0,,208.0,,0.0,,136.0,,0.0,,0.0,,0.0,,0.0,,192.0,,0
464.0,U. Houston-Downtown,531.0,,0.0,,0.0,,14.0,,60.0,,0.0,,7.0,,0.0,,1.0,,449.0,,0
465.0,Pacific U.,530.0,,8.0,,120.0,,1.0,,8.0,,50.0,,7.0,,0.0,,0.0,,336.0,,0
466.0,Bates C.,522.0,,99.0,,81.0,,8.0,,185.0,,6.0,,80.0,,0.0,,0.0,,63.0,,0
467.0,Eastern Kentucky U.,520.0,,32.0,,308.0,,0.0,,53.0,,1.0,,6.0,,8.0,,0.0,,112.0,,0
467.0,Keck Graduate Institute,520.0,,0.0,,520.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
469.0,"Purdue U., North Central",518.0,,0.0,,43.0,,0.0,,4.0,,0.0,,0.0,,2.0,,17.0,,452.0,,0
470.0,Embry-Riddle Aeronautical U.,514.0,,0.0,,0.0,,19.0,,0.0,,5.0,,32.0,,3.0,,157.0,,298.0,,0
471.0,U. Wisconsin-Green Bay,508.0,,62.0,i,138.0,i,14.0,i,26.0,i,12.0,i,43.0,i,0.0,i,59.0,i,154.0,i,0
472.0,Furman U.,507.0,,0.0,,12.0,,21.0,,429.0,,20.0,,14.0,,0.0,,0.0,,11.0,,0
473.0,Austin Peay State U.,504.0,,0.0,,153.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,351.0,,0
474.0,Texas A&M International U.,502.0,,15.0,,57.0,,12.0,,16.0,,0.0,,11.0,,3.0,,0.0,,388.0,,0
475.0,West Texas A&M U.,496.0,,0.0,,55.0,,19.0,,0.0,,0.0,,0.0,,55.0,,312.0,,55.0,,0
476.0,"U. Massachusetts, central office",483.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,483.0,,0
477.0,Lafayette C.,478.0,,1.0,,7.0,,0.0,,2.0,,0.0,,4.0,,0.0,,36.0,,428.0,,0
478.0,St. Olaf C.,477.0,,27.0,,56.0,,32.0,,125.0,,58.0,,28.0,,0.0,,0.0,,151.0,,0
479.0,Lamar U.,471.0,,5.0,,53.0,,1.0,,15.0,,0.0,,3.0,,0.0,,117.0,,277.0,,0
480.0,U. Hartford,467.0,,0.0,,55.0,,0.0,,0.0,,0.0,,2.0,,0.0,,219.0,,191.0,,0
480.0,U.S. Naval Academy,467.0,,7.0,,0.0,,69.0,,197.0,,0.0,,12.0,,0.0,,182.0,,0.0,,0
482.0,"U. South Carolina, Aiken",465.0,,28.0,,190.0,,140.0,,0.0,,0.0,,107.0,,0.0,,0.0,,0.0,,0
483.0,A. T. Still U.,462.0,,0.0,,462.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
484.0,Milwaukee School of Engineering,460.0,,0.0,,262.0,,0.0,,0.0,,0.0,,0.0,,0.0,,198.0,,0.0,,0
485.0,Macalester C.,459.0,,12.0,,95.0,,17.0,,34.0,,33.0,,112.0,,0.0,,0.0,,156.0,,0
486.0,New York Medical C.,453.0,,0.0,,453.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
487.0,Davidson C.,448.0,,17.0,,97.0,,60.0,,141.0,,28.0,,33.0,,0.0,,0.0,,72.0,,0
488.0,"SUNY, Buffalo State",447.0,,258.0,,71.0,,0.0,,0.0,,5.0,,107.0,,2.0,,0.0,,4.0,,0
489.0,Morehead State U.,444.0,,6.0,,90.0,,0.0,,36.0,,74.0,,0.0,,19.0,,0.0,,219.0,,0
490.0,Rhode Island School of Design,438.0,,12.0,,9.0,,7.0,,0.0,,0.0,,2.0,,0.0,,0.0,,408.0,,0
491.0,Colby C.,433.0,,41.0,,43.0,,10.0,,51.0,,16.0,,110.0,,6.0,,0.0,,156.0,,0
492.0,Bowdoin C.,432.0,,66.0,,199.0,,3.0,,27.0,,0.0,,92.0,,0.0,,0.0,,45.0,,0
493.0,Spelman C.,416.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,416.0,,0
494.0,"Trinity C., Hartford",411.0,,4.0,,18.0,,54.0,,36.0,,66.0,,70.0,,0.0,,13.0,,150.0,,0
495.0,"Union C., Schenectady",405.0,,40.0,,64.0,,14.0,,19.0,,17.0,,66.0,,0.0,,58.0,,127.0,,0
496.0,Oberlin C.,402.0,,0.0,,99.0,,14.0,,81.0,,42.0,,35.0,,0.0,,0.0,,131.0,,0
497.0,Meharry Medical C.,391.0,,0.0,,391.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
498.0,Augsburg C.,388.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,388.0,,0
499.0,Central Connecticut State U.,387.0,,0.0,,64.0,,41.0,,55.0,,15.0,,71.0,,0.0,,38.0,,103.0,,0
500.0,Dickinson C.,382.0,,21.0,,6.0,,7.0,,10.0,,11.0,,44.0,,27.0,,0.0,,256.0,,0
501.0,Saint Michael's C.,379.0,,18.0,,270.0,,7.0,,65.0,,11.0,,8.0,,0.0,,0.0,,0.0,,0
502.0,U. Western States,378.0,,0.0,,378.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
503.0,"CUNY, system office",375.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,375.0,,0
504.0,"California State U., Fullerton",374.0,,10.0,,149.0,,14.0,,41.0,,18.0,,37.0,,7.0,,28.0,,70.0,,0
505.0,U. of the Incarnate Word,373.0,,0.0,,105.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,268.0,,0
506.0,"SUNY, C. Plattsburgh",366.0,,175.0,,107.0,,0.0,,84.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
507.0,C. Wooster,365.0,i,31.0,i,70.0,i,17.0,i,122.0,i,25.0,i,26.0,i,0.0,i,0.0,i,74.0,i,0
507.0,"U. South Carolina, Beaufort",365.0,,10.0,,320.0,,0.0,,0.0,,0.0,,35.0,,0.0,,0.0,,0.0,,0
509.0,Hope C.,360.0,,0.0,,33.0,,25.0,,228.0,,0.0,,0.0,,0.0,,74.0,,0.0,,0
509.0,"Wheaton C., Wheaton",360.0,,5.0,,24.0,,6.0,,45.0,,62.0,,104.0,,0.0,,0.0,,114.0,,0
511.0,"California State U., Chico",352.0,,25.0,,239.0,,0.0,,1.0,,1.0,,14.0,,1.0,,40.0,,31.0,,0
512.0,"U. North Carolina, Asheville",350.0,,56.0,,44.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,250.0,,0
512.0,Valparaiso U.,350.0,,0.0,,88.0,,22.0,,95.0,,12.0,,2.0,,0.0,,59.0,,72.0,,0
514.0,Siena C.,348.0,,47.0,,51.0,,12.0,,102.0,,7.0,,55.0,,0.0,,0.0,,74.0,,0
515.0,Bradley U.,345.0,,0.0,,26.0,,17.0,,37.0,,3.0,,3.0,,0.0,,234.0,,25.0,,0
515.0,Dillard U.,345.0,,0.0,,0.0,,0.0,,0.0,,0.0,,345.0,,0.0,,0.0,,0.0,,0
517.0,U. Houston-Clear Lake,343.0,,1.0,,13.0,,22.0,,18.0,,2.0,,5.0,,0.0,,0.0,,282.0,,0
518.0,Kean U.,342.0,,82.0,,51.0,,64.0,,0.0,,0.0,,74.0,,71.0,,0.0,,0.0,,0
519.0,U. Guam,340.0,,57.0,,283.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
520.0,Roger Williams U.,333.0,,145.0,,38.0,,0.0,,0.0,,0.0,,0.0,,19.0,,0.0,,131.0,,0
521.0,Shaw U.,326.0,i,0.0,i,122.0,i,10.0,i,40.0,i,10.0,i,36.0,i,0.0,i,0.0,i,108.0,i,0
522.0,Stockton U.,318.0,,107.0,,18.0,,0.0,,0.0,,0.0,,38.0,,0.0,,0.0,,155.0,,0
523.0,Central Washington U.,316.0,,122.0,,119.0,,0.0,,20.0,,1.0,,47.0,,0.0,,1.0,,6.0,,0
524.0,"California State U., Los Angeles",315.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,315.0,,0.0,,0
525.0,"CUNY, Advanced Science Research Center",312.0,,0.0,,83.0,,0.0,,37.0,,0.0,,0.0,,150.0,,42.0,,0.0,,0
526.0,East Tennessee State U.,283.0,,0.0,,283.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
527.0,U. Redlands,280.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,273.0,,0
528.0,Northwest Indian C.,267.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,57.0,i,0.0,i,0.0,i,210.0,i,0
529.0,"CUNY, Medgar Evers C.",264.0,,0.0,,202.0,,7.0,,41.0,,0.0,,1.0,,0.0,,0.0,,13.0,,0
530.0,Maine Maritime Academy,262.0,,61.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,57.0,i,144.0,i,0
531.0,Florida Gulf Coast U.,256.0,,11.0,,27.0,,0.0,,1.0,,0.0,,1.0,,36.0,,2.0,,178.0,,0
532.0,Lake Superior State U.,255.0,,0.0,,251.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0
532.0,Quinnipiac U.,255.0,i,0.0,i,88.0,i,8.0,i,29.0,i,7.0,i,26.0,i,0.0,i,19.0,i,78.0,i,0
534.0,Hawaii Pacific U.,254.0,,141.0,,71.0,,0.0,,0.0,,0.0,,22.0,,0.0,,0.0,,20.0,,0
535.0,New England C. of Optometry,253.0,,0.0,,253.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
536.0,National U.,249.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,249.0,,0
537.0,Fort Valley State U.,241.0,,0.0,,241.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
538.0,U. of Mary Washington,225.0,,7.0,,0.0,,16.0,,0.0,,0.0,,24.0,,24.0,,0.0,,154.0,,0
539.0,Texas Christian U.,222.0,,7.0,,72.0,,0.0,,35.0,,18.0,,14.0,,0.0,,8.0,,68.0,,0
540.0,Dakota State U.,204.0,,0.0,,4.0,,179.0,,21.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
541.0,Ithaca C.,200.0,,13.0,,57.0,,4.0,,46.0,,4.0,,5.0,,0.0,,0.0,,71.0,,0
542.0,"U. Texas, Permian Basin",199.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,15.0,,0.0,,184.0,,0
543.0,West Virginia State U.,193.0,,13.0,,145.0,,0.0,,26.0,,0.0,,0.0,,0.0,,9.0,,0.0,,0
544.0,Hofstra U.,191.0,,10.0,,30.0,,0.0,,18.0,,11.0,,27.0,,0.0,,1.0,,94.0,,0
545.0,Erikson Institute,186.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,186.0,,0
546.0,Heidelberg U.,180.0,,172.0,,4.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,2.0,,0
547.0,"CUNY, York C.",178.0,,0.0,,0.0,,10.0,,0.0,,0.0,,0.0,,13.0,,0.0,,155.0,,0
548.0,U. Tampa,176.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,176.0,,0
549.0,Hobart and William Smith Colleges,174.0,,0.0,,1.0,,0.0,,11.0,,0.0,,0.0,,116.0,,0.0,,46.0,,0
550.0,St. Edward's U.,165.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,165.0,,0
550.0,Western Carolina U.,165.0,,38.0,,123.0,,2.0,,0.0,,0.0,,0.0,,0.0,,2.0,,0.0,,0
552.0,U. Wisconsin-Platteville,163.0,i,20.0,i,43.0,i,6.0,i,8.0,i,4.0,i,14.0,i,0.0,i,18.0,i,50.0,i,0
553.0,Vassar C.,140.0,,8.0,i,51.0,i,4.0,i,17.0,i,0.0,i,15.0,i,0.0,i,0.0,i,45.0,i,0
554.0,Barnard C.,137.0,,0.0,,15.0,,2.0,,18.0,,0.0,,3.0,,0.0,,0.0,,99.0,,0
555.0,Marist C.,131.0,,0.0,,0.0,,79.0,,0.0,,0.0,,0.0,,0.0,,0.0,,52.0,,0
556.0,Indiana State U.,126.0,,21.0,,79.0,,0.0,,1.0,,0.0,,6.0,,0.0,,4.0,,15.0,,0
556.0,Providence C.,126.0,,0.0,,53.0,,0.0,,26.0,,15.0,,5.0,,0.0,,9.0,,18.0,,0
558.0,"California State U., Northridge",123.0,,0.0,,2.0,,0.0,,25.0,,0.0,,61.0,,0.0,,0.0,,35.0,,0
558.0,"U. Alaska, Southeast",123.0,,77.0,,2.0,,0.0,,24.0,,0.0,,1.0,,19.0,,0.0,,0.0,,0
560.0,Keene State C.,122.0,,54.0,,0.0,,0.0,,10.0,,0.0,,0.0,,0.0,,58.0,,0.0,,0
561.0,Jacksonville State U.,116.0,,78.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,38.0,,0
561.0,Mills C.,116.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,116.0,,0
561.0,Western U. of Health Sciences,116.0,,0.0,,116.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
564.0,"U. Puerto Rico, Humacao",115.0,,0.0,,0.0,,0.0,,79.0,,0.0,,0.0,,0.0,,0.0,,36.0,,0
565.0,"U. Washington, Tacoma",114.0,,63.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,51.0,,0
566.0,Western Illinois U.,104.0,,0.0,,38.0,,0.0,,0.0,,0.0,,66.0,,0.0,,0.0,,0.0,,0
567.0,Eastern Michigan U.,103.0,,8.0,,22.0,,7.0,,12.0,,1.0,,27.0,,0.0,,5.0,,21.0,,0
567.0,Sonoma State U.,103.0,,22.0,,16.0,,0.0,,6.0,,0.0,,22.0,,0.0,,20.0,,17.0,,0
569.0,Seattle Pacific U.,100.0,,0.0,,30.0,,0.0,,13.0,,0.0,,0.0,,0.0,,13.0,,44.0,,0
570.0,Grambling State U.,95.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,45.0,,0
570.0,"U. Texas, Brownsville",95.0,,15.0,,43.0,,37.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
572.0,Emerson C.,83.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,83.0,,0
573.0,Doane C.,82.0,,0.0,,46.0,,0.0,,36.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
573.0,U. West Georgia,82.0,,0.0,,9.0,,1.0,,12.0,,8.0,,10.0,,0.0,,0.0,,42.0,,0
575.0,California Maritime Academy,65.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,65.0,,0.0,,0
576.0,James Madison U.,57.0,,0.0,,0.0,,13.0,,25.0,,19.0,,0.0,,0.0,,0.0,,0.0,,0
577.0,Plymouth State U.,54.0,,12.0,,12.0,,0.0,,0.0,,0.0,,8.0,,0.0,,0.0,,22.0,,0
578.0,"Palmer C. of Chiropractic, Davenport",45.0,,0.0,,45.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
579.0,Salus U.,44.0,,0.0,,44.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
580.0,Gonzaga U.,37.0,,0.0,,25.0,,0.0,,0.0,,0.0,,0.0,,0.0,,12.0,,0.0,,0
581.0,"Southern U. and A&M C., Agricultural Research and Extension Center",33.0,,33.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
582.0,Coastal Carolina U.,26.0,,26.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
583.0,"U. Louisiana, Monroe",23.0,,0.0,,23.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
584.0,Lawrence Technological U.,22.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,22.0,,0.0,,0
